2024-11-14 16:55:47.438610,2024-11-14 16:55:47.257257,Frame:589
2024-11-14 16:55:47.470169,2024-11-14 16:55:47.304304,Frame:590
2024-11-14 16:55:47.536541,2024-11-14 16:55:47.35035,Frame:591
2024-11-14 16:55:47.568744,2024-11-14 16:55:47.397397,Frame:592
2024-11-14 16:55:47.633721,2024-11-14 16:55:47.444444,Frame:593
2024-11-14 16:55:47.666124,2024-11-14 16:55:47.491491,Frame:594
2024-11-14 16:55:47.710083,2024-11-14 16:55:47.538538,Frame:595
2024-11-14 16:55:47.773438,2024-11-14 16:55:47.584584,Frame:596
2024-11-14 16:55:47.804536,2024-11-14 16:55:47.632632,Frame:597
2024-11-14 16:55:47.866985,2024-11-14 16:55:47.679679,Frame:598
2024-11-14 16:55:47.908504,2024-11-14 16:55:47.726726,Frame:599
2024-11-14 16:55:48.261427,2024-11-14 16:55:47.959959,Frame:601
2024-11-14 16:55:48.272089,2024-11-14 16:55:48.006006,Frame:602
2024-11-14 16:55:48.295818,2024-11-14 16:55:48.1001,Frame:604
2024-11-14 16:55:48.331832,2024-11-14 16:55:48.146146,Frame:605
2024-11-14 16:55:48.374488,2024-11-14 16:55:48.195195,Frame:606
2024-11-14 16:55:48.410136,2024-11-14 16:55:48.24024,Frame:607
2024-11-14 16:55:48.475464,2024-11-14 16:55:48.288288,Frame:608
2024-11-14 16:55:48.517357,2024-11-14 16:55:48.335335,Frame:609
2024-11-14 16:55:48.571625,2024-11-14 16:55:48.383383,Frame:610
2024-11-14 16:55:48.613470,2024-11-14 16:55:48.429429,Frame:611
2024-11-14 16:55:48.678798,2024-11-14 16:55:48.476476,Frame:612
2024-11-14 16:55:48.709307,2024-11-14 16:55:48.522522,Frame:613
2024-11-14 16:55:48.743400,2024-11-14 16:55:48.569569,Frame:614
2024-11-14 16:55:48.810822,2024-11-14 16:55:48.616616,Frame:615
2024-11-14 16:55:48.841426,2024-11-14 16:55:48.663663,Frame:616
2024-11-14 16:55:48.903373,2024-11-14 16:55:48.71071,Frame:617
2024-11-14 16:55:48.944077,2024-11-14 16:55:48.758758,Frame:618
2024-11-14 16:55:48.974954,2024-11-14 16:55:48.804804,Frame:619
2024-11-14 16:55:49.047323,2024-11-14 16:55:48.85085,Frame:620
2024-11-14 16:55:49.080236,2024-11-14 16:55:48.898898,Frame:621
2024-11-14 16:55:49.140953,2024-11-14 16:55:48.944944,Frame:622
2024-11-14 16:55:49.174354,2024-11-14 16:55:48.992992,Frame:623
2024-11-14 16:55:49.207738,2024-11-14 16:55:49.038038,Frame:624
2024-11-14 16:55:49.268374,2024-11-14 16:55:49.085085,Frame:625
2024-11-14 16:55:49.301339,2024-11-14 16:55:49.132132,Frame:626
2024-11-14 16:55:49.341392,2024-11-14 16:55:49.178178,Frame:627
2024-11-14 16:55:49.403739,2024-11-14 16:55:49.226226,Frame:628
2024-11-14 16:55:49.446617,2024-11-14 16:55:49.272272,Frame:629
2024-11-14 16:55:49.499991,2024-11-14 16:55:49.319319,Frame:630
2024-11-14 16:55:49.543661,2024-11-14 16:55:49.367367,Frame:631
2024-11-14 16:55:49.604230,2024-11-14 16:55:49.414414,Frame:632
2024-11-14 16:55:49.636338,2024-11-14 16:55:49.462462,Frame:633
2024-11-14 16:55:49.680835,2024-11-14 16:55:49.507507,Frame:634
2024-11-14 16:55:49.736063,2024-11-14 16:55:49.553553,Frame:635
2024-11-14 16:55:49.777487,2024-11-14 16:55:49.6006,Frame:636
